Id,SalePrice,,s,SalePrice_stack,,+us,SalePrice_stack,,+ss,SalePrice_stack,,#VALUE!,,,SalePrice_xg,SalePrice_lgbm,,#VALUE!,#VALUE!,#VALUE!,,Best,Bad,SalePrice_stack,New SalePrice
2577,146688.0218,,,145437.0897,,,146014.9046,,,146162.2171,,145871.4038,,,150666.0469,148638.4532,,146701.6378,146524.1329,146511.2204,,146688.0218,150765.9531,145218.7348,146548.7905
2578,82658.34108,,,82849.98396,,,81973.35308,,,81950.99908,,82258.11204,,,83013.99219,81419.47922,,82660.00948,82007.42665,81977.57274,,82658.34108,83954.02344,82347.45698,82308.24138
2579,62086.80389,,,62283.11904,,,62423.96601,,,62568.96569,,62425.35025,,,61993.17969,61271.18308,,62087.83774,62313.11616,62475.28726,,62086.80389,72276.67188,62091.53306,61953.72814
2580,105307.3175,,,102260.0371,,,102341.2738,,,102397.0348,,102332.7819,,,106600.7969,119307.7398,,105468.3064,103827.0931,103452.7581,,105307.3175,97590.38281,102234.9081,105450.7167
2581,109342.7162,,,107989.03,,,108370.9995,,,108401.3169,,108253.7821,,,107001.4922,118423.3494,,109406.0472,108978.7984,108832.4273,,109342.7162,101657.7578,107494.447,109059.8399
2582,112163.996,,,112711.4369,,,112784.8617,,,112907.6722,,112801.3236,,,99988,122996.0266,,112345.6098,112603.8629,112766.1063,,112163.996,102305.1094,113359.1775,112799.0284
2583,280333.5601,,,279224.815,,,280441.3592,,,280807.5621,,280157.9121,,,286242.2188,279671.2766,,280344.3948,280793.5136,281022.4807,,280333.5601,277983.4063,278560.2951,279879.234
2584,175687.0892,,,178292.7191,,,179222.1118,,,179393.4587,,178969.4299,,,174643.875,165001.7572,,175751.7482,177906.2104,178436.3944,,175687.0892,177027.0625,181346.0906,177889.1091
2585,190196.3012,,,194042.9388,,,194728.1659,,,194314.875,,194361.9933,,,173200.0156,190228.5425,,190344.3409,192906.2218,193054.8155,,190196.3012,193622.2969,193669.0541,190082.6232
2586,226729.398,,,227820.3548,,,228856.1461,,,228864.1593,,228513.5534,,,231906.2031,216757.6341,,226773.824,228222.7543,228410.9353,,226729.398,222585.3281,226732.5431,226012.3589
2587,197250.5863,,,197911.3367,,,198034.0007,,,197897.6614,,197947.6663,,,201440.25,190157.1124,,197277.5401,197721.056,197687.7634,,197250.5863,192017.7031,197051.785,196675.8554
2588,139401.9206,,,137457.3454,,,137916.6478,,,137825.1973,,137733.0635,,,142667.1563,145439.9095,,139436.2016,138775.8117,138448.0309,,139401.9206,143995.5156,138685.5551,140295.9492
2589,151018.6379,,,150881.5178,,,149946.6369,,,149917.2515,,150248.4687,,,150906.4844,151772.8435,,151018.9616,150141.6607,150059.4927,,151018.6379,151804.5938,151592.5887,151516.7112
2590,206884.7625,,,203614.2514,,,202959.7472,,,202860.0763,,203144.6916,,,210206.5781,219333.6744,,206961.0138,204613.2003,204051.0813,,206884.7625,211801.9219,203688.6035,207013.0619
2591,218397.2576,,,222976.8141,,,223902.6192,,,223930.4426,,223603.292,,,205382.9531,210800.404,,218511.2734,221689.0875,222346.5662,,218397.2576,224729.7969,226510.4808,220984.8405
2592,215269.5427,,,217792.0128,,,218684.0858,,,218270.7182,,218248.9389,,,211282.4375,207726.2404,,215305.7106,217398.9212,217394.0802,,215269.5427,213211.4375,217001.6745,214752.4754
2593,252979.5118,,,252065.8652,,,250780.1493,,,251217.9764,,251354.6636,,,264404.9688,246169.2601,,253032.2399,251411.1244,251624.8902,,252979.5118,251074.9531,252242.3506,253155.7805
2594,180927.8609,,,181282.4238,,,182091.5871,,,181965.0546,,181779.6885,,,181456.5469,178759.9658,,180930.1735,181813.9208,181779.3748,,180927.8609,179030.125,180401.3532,180313.4245
2595,200346.6722,,,200059.3543,,,200842.1534,,,200560.3258,,200487.2778,,,208877.2813,193455.7281,,200391.4994,200887.5626,200620.9437,,200346.6722,196997.8594,202660.1049,202212.0264
2596,303714.558,,,299536.0484,,,295925.7862,,,296192.5894,,297218.1413,,,312662.7188,314725.4233,,303783.4552,298413.3461,297942.7375,,303714.558,312111.2813,300146.7789,304210.9689
2597,188256.6018,,,189841.8857,,,190570.6948,,,190242.7646,,190218.4483,,,176051.5781,193582.0075,,188334.3578,189765.1485,189700.1674,,188256.6018,194335.4531,191282.039,189342.4667
2598,281495.5555,,,278551.5428,,,277355.7614,,,277245.4449,,277717.583,,,280468.4063,296733.6908,,281566.3945,278930.1016,278381.0053,,281495.5555,280214.6875,278893.4463,281805.7277
2599,327381.1388,,,332188.9854,,,333609.7568,,,334149.9426,,333316.2283,,,315356.375,317510.4274,,327462.3102,331205.067,332378.2885,,327381.1388,336110.0313,330306.6923,326144.7058
2600,147027.0154,,,154012.3754,,,154858.3591,,,155698.9423,,154856.5589,,,132685.6875,131188.8727,,147389.8468,151649.408,153322.7761,,147027.0154,164707.4688,157414.6,149771.4044
2601,149016.3305,,,149099.6223,,,149836.4701,,,150249.7634,,149728.6186,,,145681.9219,152030.0157,,149026.5263,149699.1999,150110.3839,,149016.3305,151329.7656,152225.9812,151214.9782
2602,82778.43024,,,81644.5143,,,81797.59254,,,81711.53557,,81717.8808,,,87842.09375,83192.79409,,82806.39319,82318.37173,82092.12641,,82778.43024,81073.9375,81755.1009,82883.8042
2603,92715.84302,,,92393.34886,,,92562.28778,,,92586.9348,,92514.19048,,,95589.86719,91402.43625,,92724.18972,92693.02873,92677.85649,,92715.84302,93022.02344,93215.57628,93299.7493
2604,89517.59171,,,89868.83725,,,89179.24678,,,89219.08824,,89422.39076,,,90281.41406,87152.85469,,89523.32639,89114.55104,89168.89285,,89517.59171,89256.99219,89282.21997,89112.69507
2605,77763.44284,,,77700.56499,,,77890.28612,,,77851.08007,,77813.97706,,,81622.28125,74367.21454,,77788.81986,77904.91077,77865.44685,,77763.44284,78857.21875,77470.82145,77627.99997
2606,151074.1515,,,151954.1486,,,150944.4345,,,151090.3666,,151329.6499,,,149096.875,148984.2785,,151080.077,150677.8944,150885.3876,,151074.1515,151654.6875,152542.3257,151491.801
2607,194502.7631,,,194089.5325,,,192859.4094,,,192955.9361,,193301.626,,,199541.9844,191481.7599,,194516.2344,193230.7542,193211.5297,,194502.7631,196298.9063,194236.4658,194619.0889
2608,212906.3839,,,212523.8212,,,210181.2055,,,210289.7653,,210998.264,,,208696.0781,219032.2105,,212925.9181,210696.8169,210647.2032,,212906.3839,207889.1875,210183.518,211287.7063
2609,170652.8791,,,171956.6487,,,172600.1838,,,172469.155,,172341.9958,,,169339.2344,165975.7286,,170666.8986,171908.2055,171987.9876,,170652.8791,172695.1563,171940.7859,170655.7961
2610,110080.9581,,,110539.176,,,111282.7661,,,111267.8471,,111029.9297,,,106254.5859,111855.5996,,110093.9511,110970.8918,111046.5716,,110080.9581,111336.8047,108208.6656,108462.5943
2611,123420.8336,,,123807.2058,,,121896.2777,,,121995.8235,,122566.4357,,,123976.0625,121088.8857,,123424.7863,121985.3452,122049.4886,,123420.8336,121242.8125,122432.4403,122462.4513
2612,159300.9169,,,161794.7147,,,162550.6044,,,162450.0441,,162265.1211,,,156258.2031,151046.8938,,159352.0648,161304.8766,161570.2945,,159300.9169,161882.8906,164204.4071,161038.8495
2613,130595.7785,,,129492.2697,,,130504.3048,,,130502.4983,,130166.3576,,,135318.0469,131129.4537,,130611.7139,130885.0272,130774.6235,,130595.7785,132095.5469,130896.932,131594.9775
2614,125216.5097,,,122395.8898,,,122838.5491,,,122804.5672,,122679.6687,,,131138.0781,132974.9447,,125294.0763,124129.0638,123729.7616,,125216.5097,124697.6094,123147.6293,125820.2951
2615,154732.8436,,,154863.8947,,,155910.6587,,,155816.8123,,155530.4552,,,155268.4219,153591.0358,,154733.6449,155703.3285,155678.1039,,154732.8436,154852.4375,156060.2051,155571.0626
2616,143668.0446,,,145398.1849,,,146037.7521,,,145877.9387,,145771.2919,,,137346.5469,142115.4606,,143698.0305,145154.8073,145263.2452,,143668.0446,145203.6719,146199.3148,144258.8219
2617,180610.1248,,,182239.4158,,,177494.8638,,,177520.4214,,179084.9003,,,177330.0313,176400.8461,,180627.2226,177406.7443,177454.9231,,180610.1248,185321.9375,182548.6819,180843.7101
2618,204313.3166,,,209407.7692,,,208921.7314,,,209194.3835,,209174.628,,,188437.375,197474.3948,,204472.2039,206686.5129,207570.5337,,204313.3166,207736.5781,210620.9529,205321.4337
2619,197817.1748,,,198997.4054,,,197639.1908,,,197363.9361,,198000.1774,,,199855.8438,190438.6604,,197842.3594,197290.3194,197142.2677,,197817.1748,194324.8906,198236.4682,197309.7037
2620,185774.879,,,184978.1671,,,184999.1392,,,184759.8198,,184912.3754,,,185771.0313,189542.3412,,185781.7228,185371.1957,185049.5065,,185774.879,183480.875,184959.1539,185768.4152
2621,175678.2668,,,175262.2862,,,175365.5181,,,175139.5055,,175255.7699,,,175810.6406,177498.8303,,175680.021,175546.0085,175291.0285,,175678.2668,175220.7656,175240.9074,175665.0574
2622,182738.9093,,,182024.9266,,,182111.3684,,,181893.8995,,182010.0648,,,186213.4063,182635.412,,182744.7714,182435.1941,182146.9505,,182738.9093,181544.3125,183461.7892,183750.5759
2623,243144.4935,,,241249.4913,,,241793.5398,,,241853.0842,,241632.0384,,,253298.6563,242076.86,,243180.9713,242618.7303,242436.5516,,243144.4935,243186.1406,240506.5462,242660.9121
2624,313730.3288,,,315591.682,,,316608.1009,,,316982.101,,316393.9613,,,306772.9063,312109.5537,,313746.5464,315604.739,316228.0139,,313730.3288,316869.4688,315675.9028,313805.5025
2625,300360.6665,,,304837.1785,,,305570.2438,,,305757.1359,,305388.1861,,,299640.5,280997.6291,,300481.7443,303435.0787,304213.3287,,300360.6665,298828.625,306943.0731,301955.8736
2626,172303.3037,,,172658.5093,,,173323.4846,,,173142.2924,,173041.4288,,,167543.3125,175503.6923,,172318.0073,173071.4871,172980.4134,,172303.3037,171801.3594,174004.6378,173260.2984
2627,162656.9667,,,161174.3837,,,161297.1915,,,161264.6438,,161245.4063,,,164164.0938,168199.5344,,162676.6128,161981.0386,161756.3608,,162656.9667,160499.6875,161134.0284,162648.3653
2628,471162.8824,,,466776.9869,,,468241.5656,,,468426.3846,,467814.979,,,474718.9688,488494.4647,,471225.9058,470112.6868,469744.4178,,471162.8824,482855.0625,469420.2697,473076.2101
2629,500677.3247,,,502762.7375,,,504549.0805,,,505139.4363,,504150.4181,,,478586.4375,513725.3953,,500780.6912,503374.0375,504241.0843,,500677.3247,511609.0625,507301.6024,503957.8997
2630,356805.2392,,,357141.1839,,,355902.0807,,,356077.4086,,356373.5577,,,356936,355111.4792,,356805.9506,355919.113,356072.0417,,356805.2392,354996.9063,356507.5475,356362.4075
2631,486713.5857,,,496843.3403,,,498603.2066,,,498753.3324,,498066.6265,,,432502,497520.0605,,487293.6473,493900.3019,495379.1022,,486713.5857,491882.4688,503064.6313,491648.5518
2632,432537.215,,,429331.8742,,,430187.2855,,,430486.0308,,430001.7302,,,429404.375,451081.5946,,432605.2074,431595.0834,431461.7262,,432537.215,434390.25,428426.8606,431971.7018
2633,303597.3898,,,303905.9716,,,302851.6116,,,302810.8238,,303189.469,,,300027.6563,305756.3966,,303601.7881,302857.2696,302818.9441,,303597.3898,298332.5625,301960.4132,302239.8972
2634,429662.4762,,,428966.9036,,,430590.5612,,,431362.7468,,430306.7372,,,406798.5,457255.5255,,429884.9363,430791.6644,431429.1734,,429662.4762,445602.1563,432689.8313,432490.9881
2635,160388.6492,,,160221.7946,,,159264.759,,,159259.0119,,159581.8552,,,164234.7188,157395.1865,,160399.742,159481.7861,159414.6059,,160388.6492,160760.25,160606.9805,160669.3733
2636,175127.4584,,,172999.6854,,,171110.0442,,,171007.8846,,171705.8714,,,183361.75,177082.0004,,175166.3424,172385.7006,171929.2837,,175127.4584,172349.7969,170761.8128,173599.8327
2637,176883.3034,,,175447.7643,,,176464.2446,,,176687.2793,,176199.7627,,,181934.2813,178638.1151,,176899.2944,176999.3181,177047.1712,,176883.3034,177902.0469,178465.3455,179011.6017
2638,260784.9081,,,264411.5052,,,265228.0569,,,265449.0428,,265029.535,,,259412.0781,245801.4632,,260870.0848,263461.0768,264164.8156,,260784.9081,263793.1875,267093.5444,262747.5131
2639,190304.3318,,,189064.498,,,186984.6898,,,186924.1536,,187657.7805,,,195603.3594,190883.3448,,190318.1542,187860.9025,187556.0735,,190304.3318,183680.8125,184560.4873,187165.3487
2640,152161.8127,,,152656.7265,,,153238.6541,,,153255.3881,,153050.2562,,,152390.75,149648.0901,,152165.5346,152927.9613,153031.7913,,152161.8127,153096.0781,151459.3664,151327.3833
2641,101760.9633,,,100652.7727,,,101353.9968,,,101267.4226,,101091.3974,,,105434.8359,103364.2067,,101776.7973,101780.3702,101580.6325,,101760.9633,102548.4375,100988.0669,102011.5034
2642,191958.4901,,,193078.4817,,,193333.5977,,,193348.556,,193253.5452,,,183983.9375,194914.425,,191989.6916,192789.7794,192958.6186,,191958.4901,194746.4063,192855.7688,191833.7937
2643,100129.725,,,100606.6055,,,100747.9621,,,100638.0853,,100664.2176,,,98732.94531,99319.43088,,100132.4802,100506.9137,100476.8956,,100129.725,100233.4688,101084.9592,100467.3285
2644,123346.4878,,,121714.1529,,,121727.0685,,,121688.2411,,121709.8208,,,125641.3594,128860.7242,,123375.2195,122500.4248,122244.5211,,123346.4878,123800.9688,122702.6051,124067.1373
2645,105999.5198,,,106909.5872,,,107015.2823,,,106919.1129,,106947.9941,,,102283.7422,105553.9896,,106012.3708,106581.784,106619.0882,,105999.5198,105279.2031,107721.3799,106580.6259
2646,94883.29976,,,94234.14284,,,94306.77818,,,94199.42771,,94246.78291,,,96675.53125,96155.99135,,94888.62838,94602.03582,94421.06107,,94883.29976,94108.5,94419.48941,95018.37137
2647,102338.0721,,,102442.3372,,,102562.2959,,,102505.2753,,102503.3028,,,104295.4609,99941.32702,,102345.1542,102500.1496,102466.5872,,102338.0721,100703.4375,102592.9855,102450.6082
2648,142129.5486,,,141020.9255,,,141567.8033,,,141755.4495,,141448.0594,,,146017.2813,143494.3582,,142141.3937,142014.1256,142055.4865,,142129.5486,142503.9688,141157.8666,142237.2541
2649,149383.5385,,,150740.7001,,,151367.6949,,,151441.1859,,151183.1936,,,148621.0156,143944.5782,,149403.3291,150655.8092,150925.347,,149383.5385,149138.2656,149833.7257,148768.4471
2650,134008.006,,,131065.3228,,,131858.9165,,,131970.1224,,131631.4539,,,142397.7344,139880.976,,134087.5325,133158.1779,132887.0457,,134008.006,131690.5313,132130.9932,134833.5018
2651,139732.2641,,,138408.8575,,,138489.0336,,,138427.7957,,138441.8956,,,144228.0625,141523.8829,,139748.992,139103.2051,138872.6134,,139732.2641,140399.0469,138301.8267,139674.072
2652,409181.4466,,,404941.2417,,,406073.9154,,,406065.6274,,405693.5948,,,428290.3125,410397.766,,409262.0809,407931.7327,407393.4686,,409181.4466,404893.0625,404516.8049,408964.9791
2653,249951.4549,,,252750.0604,,,249715.0647,,,249803.3143,,250756.1465,,,242697.0469,244388.2819,,249987.8416,248850.9286,249177.2493,,249951.4549,251979.5313,251117.6792,248845.1763
2654,252150.6667,,,259965.5326,,,260984.1962,,,260682.2849,,260544.0045,,,233493.1563,236148.993,,252422.1952,257321.3592,258096.1639,,252150.6667,257148.7031,259872.8888,252357.3477
2655,410021.0644,,,404920.4726,,,405849.1325,,,406637.045,,405802.2167,,,422625.3125,421722.5071,,410096.5038,408134.6013,408190.7315,,410021.0644,419848.2188,408667.7646,412719.6121
2656,314950.1845,,,314422.5841,,,315106.3988,,,315122.0322,,314883.6717,,,320940.5313,311499.1008,,314961.7537,315262.2772,315231.8106,,314950.1845,314993.5938,315274.3653,315558.0028
2657,353370.7967,,,356096.9782,,,357547.9115,,,357542.4999,,357062.4632,,,366274.125,328911.7356,,353545.7639,356154.2141,356547.5429,,353370.7967,351671.4063,355633.778,353221.526
2658,301777.8015,,,304304.451,,,305634.8793,,,305533.9872,,305157.7725,,,300249.7813,291738.4028,,301811.3433,304285.1691,304579.9977,,301777.8015,303066.7813,307620.6486,304132.6832
2659,296980.0238,,,295354.2357,,,294134.3578,,,294137.9229,,294542.1722,,,303113.3125,298520.8134,,296993.0839,295069.9365,294805.8369,,296980.0238,291861.6875,295340.0461,296983.1543
2660,361281.7661,,,363543.1603,,,364799.7959,,,364744.8081,,364362.5881,,,356008.9375,356110.377,,361298.1094,363576.1765,363876.293,,361281.7661,363386.3125,370104.5414,365891.0793
2661,347271.6287,,,349001.1203,,,350171.2683,,,350045.856,,349739.4149,,,355116.0938,331817.8649,,347340.878,349232.6679,349387.9683,,347271.6287,349056.1563,353224.3623,350297.1513
2662,368299.5889,,,370023.8832,,,371067.4191,,,370994.7394,,370695.3472,,,371881.7813,356887.0933,,368332.0494,370131.8016,370333.7092,,368299.5889,368841.7813,372331.1879,369947.165
2663,279919.8156,,,282362.8277,,,283359.6249,,,282871.9982,,282864.8169,,,276917.5938,271709.7055,,279948.0743,282093.1884,282016.1633,,279919.8156,287103.125,284402.6872,281375.9775
2664,278936.1004,,,282300.8608,,,283380.9639,,,283354.2164,,283012.0137,,,277322.4688,265290.9668,,279002.6179,281690.5694,282149.4665,,278936.1004,277246.0625,282800.2556,279352.195
2665,318829.6313,,,315992.9892,,,317153.7958,,,317140.9519,,316762.579,,,328766.4375,322360.6815,,318864.1603,318331.1627,317983.2127,,318829.6313,321236.9375,315100.333,318239.3041
2666,285425.3004,,,285644.5266,,,286796.418,,,286757.1761,,286399.3735,,,292573.4375,277455.6882,,285455.5375,286546.9583,286582.9148,,285425.3004,284417.1563,284193.6063,284439.8933
2667,168494.5326,,,169686.7223,,,170287.6297,,,170100.8813,,170025.0777,,,164961.8281,166532.2743,,168504.821,169651.9487,169665.4983,,168494.5326,171794.3125,170828.1391,169303.8139
2668,177873.9342,,,177429.5621,,,177998.4249,,,177783.7847,,177737.2573,,,181025.8281,176828.9452,,177878.9095,178128.4795,177898.1449,,177873.9342,180855.8438,179048.469,179012.1451
2669,183747.4283,,,186914.6866,,,184848.1176,,,184782.2416,,185515.0153,,,175330.4219,177806.7462,,183810.8558,183688.9829,183960.8758,,183747.4283,183831,186110.9315,183248.2284
2670,274171.3383,,,276745.1659,,,273753.9236,,,273785.4597,,274761.5164,,,277209.8438,259596.061,,274242.5018,273004.7876,273247.2089,,274171.3383,277050.2188,277406.0155,274705.0965
2671,185636.8619,,,186194.0716,,,186749.9402,,,186600.6716,,186514.8945,,,186529.9688,182181.9776,,185642.642,186414.7848,186376.2017,,185636.8619,186562.7031,186885.4874,186126.6339
2672,194591.5047,,,193456.8134,,,192915.1442,,,192712.0501,,193028.0026,,,202640.8438,192031.7523,,194620.6588,193534.1058,193174.4749,,194591.5047,193522.0625,196361.9886,196654.2818
2673,204884.7038,,,204183.6356,,,203433.6529,,,203238.6659,,203618.6515,,,201295.25,211900.6485,,204907.9297,203876.6544,203574.5943,,204884.7038,204357.5938,203736.2728,204594.7773
2674,199315.2404,,,198024.4932,,,198071.0652,,,198025.6642,,198040.4076,,,198086.3906,206725.3603,,199338.9079,198677.9387,198463.6853,,199315.2404,199083.125,198179.5259,199447.4312
2675,166047.4835,,,164576.9182,,,165266.8761,,,164962.3494,,164935.3812,,,171268.7188,167809.1193,,166065.5185,165864.9621,165420.0063,,166047.4835,167640.6406,165364.0094,166616.483
2676,191715.2218,,,192176.9949,,,190269.1069,,,190113.9409,,190853.3476,,,187707.7344,193622.1908,,191723.3852,190324.5267,190169.043,,191715.2218,192974.5156,191767.1769,191436.5146
2677,197985.0204,,,199932.7685,,,200074.6277,,,199820.7432,,199942.7131,,,191070.5469,195988.0893,,198011.7334,199158.2843,199191.6007,,197985.0204,198744.3281,199233.3338,197522.131
2678,250295.6137,,,249054.5618,,,249765.3434,,,249644.7585,,249488.2212,,,254542.6094,251895.2723,,250303.8755,250248.8471,250002.1767,,250295.6137,248526.875,250209.5299,251112.3563
2679,275100.7014,,,276487.4247,,,277074.9243,,,277233.0311,,276931.7934,,,276541.7813,267320.3496,,275120.5169,276354.784,276702.8345,,275100.7014,277197.1563,277686.909,275960.1583
2680,279885.9831,,,283891.8129,,,284954.7896,,,284427.964,,284424.8555,,,268674.2813,272856.6084,,279953.9025,282968.2813,283061.7121,,279885.9831,281212.7188,285391.3168,281003.5576
2681,402718.6888,,,402629.6744,,,400600.147,,,400982.2236,,401404.015,,,405818.9375,400054.5534,,402721.7957,400927.2708,401177.6758,,402718.6888,405671.5,404381.0976,403947.7951
2682,325421.1686,,,325669.1093,,,326425.8097,,,326880.4756,,326325.1316,,,323139.8125,326555.7063,,325422.7044,326204.8827,326677.204,,325421.1686,323163.25,331079.4629,329209.9526
2683,512251.2264,,,504935.2688,,,505782.2354,,,508037.5454,,506251.6832,,,526032.6875,533466.5906,,512379.5799,509137.6719,510208.7547,,512251.2264,533309,505239.2531,512592.372
2684,312347.2677,,,309497.3561,,,310325.8462,,,310500.1631,,310107.7885,,,321283.8125,316929.9032,,312380.2066,311555.1878,311360.8326,,312347.2677,313418.9375,310882.9357,313350.1147
2685,330373.9028,,,330961.7532,,,332157.3492,,,332521.0644,,331880.0556,,,333714.5625,324364.2827,,330385.054,331720.8395,332172.9003,,330373.9028,334452.125,329182.0918,329139.2941
2686,253471.5014,,,252856.8214,,,253270.976,,,253438.131,,253188.6428,,,263966.3125,246167.3459,,253519.8237,253522.3955,253601.0008,,253471.5014,256536.5781,253996.4779,254317.5856
2687,316504.9418,,,312815.4438,,,313541.0087,,,313907.3287,,313421.2604,,,326971.9688,323604.4125,,316557.2679,315185.6142,315045.4149,,316504.9418,312881.375,315676.1805,318559.7851
2688,212336.0768,,,212926.7135,,,213838.2016,,,213470.6008,,213411.8386,,,219859.9844,202428.4212,,212391.9603,213461.0418,213237.961,,212336.0768,210585.2031,214333.6641,213376.828
2689,205335.7966,,,204750.9067,,,205641.0939,,,205257.7079,,205216.5695,,,211309.8438,202204.3473,,205352.7633,205797.3341,205407.6466,,205335.7966,200530.5469,204434.1212,205131.0154
2690,449073.6483,,,431727.7875,,,432388.4878,,,432635.9466,,432250.7406,,,510160.0938,475076.6677,,449994.9655,440820.6728,438634.19,,449073.6483,453834.375,438053.4622,454422.9393
2691,192521.8818,,,195326.8745,,,195806.5786,,,195540.8753,,195558.1095,,,180116.9219,192349.0327,,192598.7053,194466.2744,194610.0855,,192521.8818,193822.9375,195546.8728,192752.7049
2692,135643.0503,,,136054.5199,,,136934.3595,,,136866.2065,,136618.362,,,135138.7813,134238.186,,135644.709,136619.9368,136648.4342,,135643.0503,138579.2344,134744.0308,134727.3678
2693,199221.2917,,,203365.9775,,,201044.8709,,,201040.122,,201816.9901,,,191223.5,188537.647,,199320.3563,199481.8693,199924.1671,,199221.2917,198974.5625,202435.9027,198669.3043
2694,138634.691,,,139941.3577,,,140340.4884,,,140251.6271,,140177.8244,,,140391.8125,131035.5351,,138673.0525,139692.7344,139797.8318,,138634.691,139789.5313,144589.9774,141927.0879
2695,194303.5145,,,194301.2649,,,194789.8282,,,194546.4859,,194545.8596,,,195229.1406,193392.6935,,194304.1605,194722.7806,194522.929,,194303.5145,192384.1094,196575.4536,195896.0946
2696,184028.0441,,,184663.6108,,,185134.5546,,,184878.816,,184892.3271,,,180976.4531,184144.241,,184032.6317,184774.1655,184646.9691,,184028.0441,183933.75,185813.2801,184837.401
2697,190680.4206,,,190921.9706,,,190624.3465,,,190664.3031,,190736.8734,,,186369.0469,193942.289,,190692.0798,190558.7315,190613.4396,,190680.4206,189298.7031,190015.453,190057.5179
2698,194604.1587,,,196488.4816,,,197177.47,,,198012.7095,,197226.2204,,,186992.875,193619.4853,,194633.7912,196215.4894,197242.0565,,194604.1587,196053.0781,197921.8355,195637.1393
2699,177599.6949,,,178138.0597,,,178233.2022,,,178149.0577,,178173.4399,,,170060.0625,182872.159,,177636.475,177985.8094,177980.763,,177599.6949,179276.5,178050.1246,177574.9208
2700,158607.2832,,,157604.4209,,,157716.2301,,,157607.4052,,157642.6854,,,158606.7969,163372.7889,,158620.0325,158174.5289,157945.6439,,158607.2832,160701.0938,157758.9232,158728.1841
2701,152190.1986,,,152273.5891,,,152083.2692,,,152080.1345,,152145.6643,,,152400.5,151592.1299,,152190.4069,152071.0956,152071.7526,,152190.1986,150147.2344,152337.8724,152235.4064
2702,111032.2222,,,110776.9023,,,111703.8192,,,111693.2897,,111391.3371,,,113029.3047,110248.4941,,111035.5014,111694.7304,111687.8507,,111032.2222,109818.0547,111063.2183,111235.9234
2703,125511.602,,,125606.0157,,,126244.1843,,,126245.6535,,126031.9512,,,125190.4375,125392.6996,,125511.6815,126110.8181,126150.245,,125511.602,124333.0547,126295.4076,125994.2566
2704,141317.0053,,,140310.7633,,,141473.4024,,,141477.9509,,141087.3722,,,143802.2969,143583.7868,,141325.4469,141784.1519,141699.46,,141317.0053,140591.4531,140413.9848,141397.7031
2705,116827.7108,,,115328.278,,,116275.8437,,,116231.6405,,115945.2541,,,119315.6406,121499.4792,,116852.0626,116854.284,116649.2324,,116827.7108,119061.3672,115577.2326,117026.3324
2706,112759.9079,,,110112.0588,,,110778.8765,,,110715.1844,,110535.3732,,,117838.3203,120554.0836,,112837.3018,111957.302,111563.2861,,112759.9079,111471.2031,110324.2647,112985.8459
2707,124195.7048,,,123026.0952,,,121448.7128,,,121382.5887,,121952.4656,,,127077.0547,126859.4537,,124208.7429,122221.4486,121941.1553,,124195.7048,125722.7422,123641.1485,124639.2806
2708,132175.0427,,,131031.0677,,,129454.4807,,,129391.793,,129959.1138,,,130936.0078,138949.5373,,132204.5791,130222.8416,129946.891,,132175.0427,134095.1719,131529.2932,132553.3382
2709,105449.0238,,,105609.2344,,,106299.6994,,,106128.4179,,106012.4506,,,102896.0078,107302.4331,,105456.2302,106131.6324,106025.4981,,105449.0238,107314.7188,101674.7592,102702.0977
2710,125826.4953,,,124414.8895,,,124901.914,,,124866.06,,124727.6212,,,127082.1484,131318.1753,,125850.4712,125503.6687,125299.4702,,125826.4953,128608.9844,125166.1281,126376.3382
2711,276182.9984,,,284159.4749,,,285346.8956,,,286952.8225,,285486.3977,,,251976.4063,265051.1284,,276465.7626,281590.2577,284108.917,,276182.9984,294926.625,285761.4809,277587.1668
2712,388474.6954,,,383616.1288,,,384327.7671,,,384904.3436,,384282.7465,,,380585.6563,420513.6742,,388696.1897,386598.8328,386468.8758,,388474.6954,374945.0938,388597.5338,392183.1764
2713,171893.2115,,,171558.8386,,,171609.4442,,,171552.5311,,171573.6047,,,169417.4219,175997.0986,,171903.3651,171763.1384,171668.004,,171893.2115,173444.8281,172209.193,172358.6151
2714,150002.4353,,,149689.5927,,,149873.9712,,,150057.8381,,149873.8007,,,149078.9688,152409.2497,,150005.9476,149995.7906,150126.4652,,150002.4353,151541.2031,149546.6632,149905.8974
2715,170981.7205,,,171741.7596,,,171892.4465,,,171800.1214,,171811.4425,,,168028.3125,170422.7224,,170986.887,171519.0764,171542.661,,170981.7205,172375.6094,172529.5939,171538.3721
2716,142361.647,,,143834.2787,,,143769.8898,,,143860.9684,,143821.7123,,,138997.625,138970.0529,,142379.1468,143099.8427,143373.2555,,142361.647,145200.9063,143954.2378,142463.1189
2717,186074.8391,,,188327.3029,,,189140.1096,,,189145.5031,,188870.9718,,,182134.4531,179720.1504,,186107.3025,187990.3165,188323.6829,,186074.8391,191505.6406,190354.7043,187526.4855
2718,220224.7189,,,218941.0945,,,219730.1297,,,219391.2467,,219354.157,,,224707.5156,221800.1431,,220234.915,220223.4477,219777.505,,220224.7189,221725.7969,219987.4888,220967.3926
2719,156517.4906,,,155845.592,,,156592.4911,,,156746.2713,,156394.7848,,,156881.75,159320.6389,,156522.2727,156803.7095,156881.7636,,156517.4906,156246.2813,153391.302,154804.2709
